과목번호,교과영역,과목명
2150307002,"[‘23이후]문화·예술
['20,'21~'22]창의/융합,균형교양-사회·문화·심리
['19]균형교양-사회과학(사회/역사)
['16-'18]균형교양(사회과학-문화및문명)
['15이전]역사와철학(융합-인문)",한국의문화유산
2150310001,"['19]균형교양-사회과학(사회/역사)
['16-'18]균형교양(사회과학-사회/정치/경제)
['15이전]세계의문화와국제관계(핵심-창의)",라틴아메리카의이해
2150310401,"['19]균형교양-사회과학(사회/역사)
['16-'18]실용교양(경제경영)
['15이전]세계의문화와국제관계(핵심-창의)",이문화경영
2150310403,"['19]균형교양-사회과학(사회/역사)
['16-'18]실용교양(경제경영)
['15이전]세계의문화와국제관계(핵심-창의)",이문화경영
2150333101,"['20,'21~'22]창의/융합,균형교양-사회·문화·심리
['19]균형교양-사회과학(사회/역사)
['16-'18]균형교양(사회과학-사회/정치/경제)
['15이전]인간과사회(융합-사회)",현대사회와가족
2150333901,"[‘23이후]사회·정치·경제
['20,'21~'22]창의/융합,균형교양-사회·문화·심리
['19]균형교양-사회과학(사회/역사)
['16-'18]균형교양(사회과학-사회/정치/경제)
['15이전]세계의문화와국제관계(핵심-창의)",일본의이해
2150333902,"[‘23이후]사회·정치·경제
['20,'21~'22]창의/융합,균형교양-사회·문화·심리
['19]균형교양-사회과학(사회/역사)
['16-'18]균형교양(사회과학-사회/정치/경제)
['15이전]세계의문화와국제관계(핵심-창의)",일본의이해
2150345901,"['19]균형교양-사회과학(사회/역사)
['16-'18]실용교양(경제경영)
['15이전]정치와경제(융합-사회)",정주영창업론
2150381003,"[‘23이후]인간·언어
['20,'21~'22]의사소통/글로벌,기초역량-국제어문
['19]기초역량-한국어의사소통과국제어문
['16-'18]기초역량(국제어문-국제어)
['15이전]세계의언어(핵심-창의)",생활중국어
2150382003,"[‘23이후]문화·예술
['20,'21~'22]창의/융합,균형교양-역사·철학·종교
['19]균형교양-인문학(인간/문화/사고력)
['16-'18]균형교양(인문학-역사)
['15이전]역사와철학(융합-인문)",동아시아의역사와문화
2150382102,"[‘23이후]문화·예술
['20,'21~'22]창의/융합,균형교양-역사·철학·종교
['19]균형교양-인문학(인간/문화/사고력)
['16-'18]균형교양(인문학-역사)
['15이전]역사와철학(융합-인문)",유럽의역사와문화
2150382902,"[‘23이후]사회·정치·경제
['20,'21~'22]창의/융합,균형교양-정치·경제·경영
['19]균형교양-사회과학(사회/역사)
['16-'18]실용교양(공공생활)
['15이전]정치와경제(융합-사회)",법의이해
2150383401,"['20,'21~'22]창의/융합,균형교양-자연과학·공학·기술
['19]균형교양-자연/공학(자연/과학/기술)
['16-'18]균형교양(자연과학-자연과학)
['15이전]자연과학과수리(융합-자연)",생활속의데이타활용
2150383402,"['20,'21~'22]창의/융합,균형교양-자연과학·공학·기술
['19]균형교양-자연/공학(자연/과학/기술)
['16-'18]균형교양(자연과학-자연과학)
['15이전]자연과학과수리(융합-자연)",생활속의데이타활용
2150384709,"[‘23이후]자기개발·진로탐색
['20,'21~'22]공동체/리더십,숭실품성-자기계발과진로탐색
['19]숭실품성-인성과리더십
['16-'18]실용교양(자기개발과진로탐색)
['15이전]생활과건강(실용-생활)",레저스포츠
2150384710,"[‘23이후]자기개발·진로탐색
['20,'21~'22]공동체/리더십,숭실품성-자기계발과진로탐색
['19]숭실품성-인성과리더십
['16-'18]실용교양(자기개발과진로탐색)
['15이전]생활과건강(실용-생활)",레저스포츠
2150384711,"[‘23이후]자기개발·진로탐색
['20,'21~'22]공동체/리더십,숭실품성-자기계발과진로탐색
['19]숭실품성-인성과리더십
['16-'18]실용교양(자기개발과진로탐색)
['15이전]생활과건강(실용-생활)",레저스포츠
2150384712,"[‘23이후]자기개발·진로탐색
['20,'21~'22]공동체/리더십,숭실품성-자기계발과진로탐색
['19]숭실품성-인성과리더십
['16-'18]실용교양(자기개발과진로탐색)
['15이전]생활과건강(실용-생활)",레저스포츠
2150384713,"[‘23이후]자기개발·진로탐색
['20,'21~'22]공동체/리더십,숭실품성-자기계발과진로탐색
['19]숭실품성-인성과리더십
['16-'18]실용교양(자기개발과진로탐색)
['15이전]생활과건강(실용-생활)",레저스포츠
2150384714,"[‘23이후]자기개발·진로탐색
['20,'21~'22]공동체/리더십,숭실품성-자기계발과진로탐색
['19]숭실품성-인성과리더십
['16-'18]실용교양(자기개발과진로탐색)
['15이전]생활과건강(실용-생활)",레저스포츠
2150384715,"[‘23이후]자기개발·진로탐색
['20,'21~'22]공동체/리더십,숭실품성-자기계발과진로탐색
['19]숭실품성-인성과리더십
['16-'18]실용교양(자기개발과진로탐색)
['15이전]생활과건강(실용-생활)",레저스포츠
2150384716,"[‘23이후]자기개발·진로탐색
['20,'21~'22]공동체/리더십,숭실품성-자기계발과진로탐색
['19]숭실품성-인성과리더십
['16-'18]실용교양(자기개발과진로탐색)
['15이전]생활과건강(실용-생활)",레저스포츠
2150384903,"[‘23이후]문화·예술
['20,'21~'22]창의/융합,균형교양-사회·문화·심리
['19]균형교양-인문학(인간/문화/사고력)
['16-'18]실용교양(개인과가족생활)
['15이전]생활과건강(실용-생활)",성의담론과이해
2150384904,"[‘23이후]문화·예술
['20,'21~'22]창의/융합,균형교양-사회·문화·심리
['19]균형교양-인문학(인간/문화/사고력)
['16-'18]실용교양(개인과가족생활)
['15이전]생활과건강(실용-생활)",성의담론과이해
2150384905,"[‘23이후]문화·예술
['20,'21~'22]창의/융합,균형교양-사회·문화·심리
['19]균형교양-인문학(인간/문화/사고력)
['16-'18]실용교양(개인과가족생활)
['15이전]생활과건강(실용-생활)",성의담론과이해
2150384906,"[‘23이후]문화·예술
['20,'21~'22]창의/융합,균형교양-사회·문화·심리
['19]균형교양-인문학(인간/문화/사고력)
['16-'18]실용교양(개인과가족생활)
['15이전]생활과건강(실용-생활)",성의담론과이해
2150385102,"[‘23이후]사회·정치·경제
['20,'21~'22]창의/융합,균형교양-정치·경제·경영
['19]숭실품성-인성과리더십
['16-'18]숭실품성(리더십-리더십이론및실천)
['15이전]인성과리더쉽(핵심-창의)",품질문화와리더쉽
2150385201,"[‘23이후]문화·예술
['20,'21~'22]창의/융합,균형교양-사회·문화·심리
['19]균형교양-사회과학(사회/역사)
['16-'18]실용교양(자기개발과진로탐색)
['15이전]세계의문화와국제관계(핵심-창의)",테마프랑스기행
2150385202,"[‘23이후]문화·예술
['20,'21~'22]창의/융합,균형교양-사회·문화·심리
['19]균형교양-사회과학(사회/역사)
['16-'18]실용교양(자기개발과진로탐색)
['15이전]세계의문화와국제관계(핵심-창의)",테마프랑스기행
2150450401,"[‘23이후]과학·기술
['20,'21~'22]창의/융합,균형교양-자연과학·공학·기술
['19]균형교양-자연/공학(자연/과학/기술)
['16-'18]실용교양(기술생활)
['15이전]자연과학과수리(융합-자연)",생활과학
2150450402,"[‘23이후]과학·기술
['20,'21~'22]창의/융합,균형교양-자연과학·공학·기술
['19]균형교양-자연/공학(자연/과학/기술)
['16-'18]실용교양(기술생활)
['15이전]자연과학과수리(융합-자연)",생활과학
2150450403,"[‘23이후]과학·기술
['20,'21~'22]창의/융합,균형교양-자연과학·공학·기술
['19]균형교양-자연/공학(자연/과학/기술)
['16-'18]실용교양(기술생활)
['15이전]자연과학과수리(융합-자연)",생활과학
2150479102,"[‘23이후]인간·언어
['20,'21~'22]의사소통/글로벌,기초역량-한국어의사소통
['19]기초역량-한국어의사소통과국제어문
['16-'18]기초역량(한국어의사소통-의사소통)
['15이전]창의성과의사소통능력(핵심-창의)",스피치와컨텐츠
2150479301,"['20,'21~'22]창의/융합,균형교양-자연과학·공학·기술
['19]균형교양-자연/공학(자연/과학/기술)
['16-'18]실용교양(기술생활)
['15이전]정보와기술(융합-자연)",정보산업의이해
2150479302,"['20,'21~'22]창의/융합,균형교양-자연과학·공학·기술
['19]균형교양-자연/공학(자연/과학/기술)
['16-'18]실용교양(기술생활)
['15이전]정보와기술(융합-자연)",정보산업의이해
2150485805,"[‘23이후]인간·언어
['20,'21~'22]의사소통/글로벌,기초역량-국제어문
['19]기초역량-한국어의사소통과국제어문
['16-'18]기초역량(국제어문-국제어)
['15이전]세계의언어(핵심-창의)",생활일본어
2150485806,"[‘23이후]인간·언어
['20,'21~'22]의사소통/글로벌,기초역량-국제어문
['19]기초역량-한국어의사소통과국제어문
['16-'18]기초역량(국제어문-국제어)
['15이전]세계의언어(핵심-창의)",생활일본어
2150488401,"['20,'21~'22]창의/융합,균형교양-정치·경제·경영
['19]균형교양-사회과학(사회/역사)
['16-'18]실용교양(공공생활)
['15이전]정치와경제(융합-사회)",시장경제와법
2150519208,"[‘23이후]인간·언어
['20,'21~'22]의사소통/글로벌,기초역량-국제어문
['19]기초역량-한국어의사소통과국제어문
['16-'18]기초역량(국제어문-국제어)
['15이전]세계의언어(핵심-창의)",기초일본어
2150519603,"[‘23이후]인간·언어
['20,'21~'22]의사소통/글로벌,기초역량-국제어문
['19]기초역량-한국어의사소통과국제어문
['16-'18]기초역량(국제어문-영어)
['15이전]세계의언어(핵심-창의)",실용영문법
2150520107,"[‘23이후]인간·언어
['20,'21~'22]의사소통/글로벌,기초역량-국제어문
['19]기초역량-한국어의사소통과국제어문
['16-'18]기초역량(국제어문-국제어)
['15이전]세계의언어(핵심-창의)",기초중국어
2150520108,"[‘23이후]인간·언어
['20,'21~'22]의사소통/글로벌,기초역량-국제어문
['19]기초역량-한국어의사소통과국제어문
['16-'18]기초역량(국제어문-국제어)
['15이전]세계의언어(핵심-창의)",기초중국어
2150520110,"[‘23이후]인간·언어
['20,'21~'22]의사소통/글로벌,기초역량-국제어문
['19]기초역량-한국어의사소통과국제어문
['16-'18]기초역량(국제어문-국제어)
['15이전]세계의언어(핵심-창의)",기초중국어
2150520111,"[‘23이후]인간·언어
['20,'21~'22]의사소통/글로벌,기초역량-국제어문
['19]기초역량-한국어의사소통과국제어문
['16-'18]기초역량(국제어문-국제어)
['15이전]세계의언어(핵심-창의)",기초중국어
2150520112,"[‘23이후]인간·언어
['20,'21~'22]의사소통/글로벌,기초역량-국제어문
['19]기초역량-한국어의사소통과국제어문
['16-'18]기초역량(국제어문-국제어)
['15이전]세계의언어(핵심-창의)",기초중국어
2150520116,"[‘23이후]인간·언어
['20,'21~'22]의사소통/글로벌,기초역량-국제어문
['19]기초역량-한국어의사소통과국제어문
['16-'18]기초역량(국제어문-국제어)
['15이전]세계의언어(핵심-창의)",기초중국어
2150520117,"[‘23이후]인간·언어
['20,'21~'22]의사소통/글로벌,기초역량-국제어문
['19]기초역량-한국어의사소통과국제어문
['16-'18]기초역량(국제어문-국제어)
['15이전]세계의언어(핵심-창의)",기초중국어
2150520118,"[‘23이후]인간·언어
['20,'21~'22]의사소통/글로벌,기초역량-국제어문
['19]기초역량-한국어의사소통과국제어문
['16-'18]기초역량(국제어문-국제어)
['15이전]세계의언어(핵심-창의)",기초중국어
2150520119,"[‘23이후]인간·언어
['20,'21~'22]의사소통/글로벌,기초역량-국제어문
['19]기초역량-한국어의사소통과국제어문
['16-'18]기초역량(국제어문-국제어)
['15이전]세계의언어(핵심-창의)",기초중국어
2150520402,"[‘23이후]문화·예술
['20,'21~'22]창의/융합,균형교양-문학·예술
['19]균형교양-인문학(인간/문화/사고력)
['16-'18]실용교양(개인과가족생활)
['15이전]문학과예술(융합-인문)",미술에의초대
2150520403,"[‘23이후]문화·예술
['20,'21~'22]창의/융합,균형교양-문학·예술
['19]균형교양-인문학(인간/문화/사고력)
['16-'18]실용교양(개인과가족생활)
['15이전]문학과예술(융합-인문)",미술에의초대
2150520404,"[‘23이후]문화·예술
['20,'21~'22]창의/융합,균형교양-문학·예술
['19]균형교양-인문학(인간/문화/사고력)
['16-'18]실용교양(개인과가족생활)
['15이전]문학과예술(융합-인문)",미술에의초대
2150520502,"[‘23이후]문화·예술
['20,'21~'22]창의/융합,균형교양-문학·예술
['19]균형교양-인문학(인간/문화/사고력)
['16-'18]균형교양(인문학-문학/어학/예술)
['15이전]문학과예술(융합-인문)",필름과영미문학
2150520705,"[‘23이후]사회·정치·경제
['20,'21~'22]창의/융합,균형교양-사회·문화·심리
['19]균형교양-사회과학(사회/역사)
['16-'18]실용교양(자기개발과진로탐색)
['15이전]인간과사회(융합-사회)",인간심리와평생학습
